internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
15644,Otolemur garnettii,"Otolicnus garnettii Ogilby, 1838",Otolicnus,garnettii,"Ogilby, 1838",,
10550,Hylobates moloch,"Hylobates cinera Cuvier, 1798",Hylobates,cinera,"Cuvier, 1798",,
10550,Hylobates moloch,"Hylobates pongoalsoni Sody, 1949",Hylobates,pongoalsoni,"Sody, 1949",,
10550,Hylobates moloch,"Hylobates leucisca (Schreber, 1799)",Hylobates,leucisca,"(Schreber, 1799)",,
10550,Hylobates moloch,"Hylobates javanicus Matchie, 1893",Hylobates,javanicus,"Matchie, 1893",,
10550,Hylobates moloch,"Simia moloch Audebert, 1798",Simia,moloch,"Audebert, 1798",,
39879,Hylobates albibarbis,"Hylobates muelleri ssp. albibarbis Lyon, 1911",Hylobates,muelleri,,subspecies,"Lyon, 1911"
39879,Hylobates albibarbis,"Hylobates agilis ssp. albibarbis (Lyon, 1911)",Hylobates,agilis,,subspecies,"(Lyon, 1911)"
10548,Hylobates lar,"Hylobates longimana (Schreber, 1774)",Hylobates,longimana,"(Schreber, 1774)",,
10548,Hylobates lar,"Hylobates albimana (Vigors & Horsfield, 1828)",Hylobates,albimana,"(Vigors & Horsfield, 1828)",,
10548,Hylobates lar,"Hylobates varius (Latreille, 1801)",Hylobates,varius,"(Latreille, 1801)",,
10548,Hylobates lar,"Hylobates variegates (É. Geoffroy Saint-Hilaire, 1812)",Hylobates,variegates,"(É. Geoffroy Saint-Hilaire, 1812)",,
10548,Hylobates lar,"Homo lar Linneaus, 1771",Homo,lar,"Linneaus, 1771",,
10547,Hylobates klossii,"Symphalangus klossii G.S. Miller, 1903",Symphalangus,klossii,"G.S. Miller, 1903",,
10543,Hylobates agilis,"Hylobates albo ssp. nigrescens Ludeking, 1862",Hylobates,albo,,subspecies,"Ludeking, 1862"
10543,Hylobates agilis,"Hylobates rafflei É. Geoffroy, 1828",Hylobates,rafflei,"É. Geoffroy, 1828",,
10543,Hylobates agilis,"Hylobates unko Lesson, 1829",Hylobates,unko,"Lesson, 1829",,
10543,Hylobates agilis,"Hylobates albo ssp. griseus Ludeking, 1862",Hylobates,albo,,subspecies,"Ludeking, 1862"
39779,Symphalangus syndactylus,"Hylobates syndactylus (Raffles, 1821)",Hylobates,syndactylus,"(Raffles, 1821)",,
39779,Symphalangus syndactylus,"Symphalangus subfossilis Hooijer, 1960",Symphalangus,subfossilis,"Hooijer, 1960",,
39779,Symphalangus syndactylus,"Symphalangus volzi (Pohl, 1911)",Symphalangus,volzi,"(Pohl, 1911)",,
39779,Symphalangus syndactylus,"Symphalangus gibbon (C. Miller, 1779)",Symphalangus,gibbon,"(C. Miller, 1779)",,
39779,Symphalangus syndactylus,"Symphalangus continentis Thomas, 1908",Symphalangus,continentis,"Thomas, 1908",,
39779,Symphalangus syndactylus,"Simia syndactylus Raffles, 1821",Simia,syndactylus,"Raffles, 1821",,
39876,Hoolock hoolock,"Bunopithecus hoolock ssp. hoolock (Harlan, 1834)",Bunopithecus,hoolock,,subspecies,"(Harlan, 1834)"
39876,Hoolock hoolock,"Hylobates hoolock (Harlan, 1834) [<i>pro parte</i>]",Hylobates,hoolock,"(Harlan, 1834) [<i>pro parte</i>]",,
39876,Hoolock hoolock,"Simia hoolock Harlan, 1834",Simia,hoolock,"Harlan, 1834",,
118355453,Hoolock leuconedys,"Bunopithecus hoolock ssp. leuconedys Groves, 1967",Bunopithecus,hoolock ssp. leuconedys,"Groves, 1967",,
39775,Nomascus concolor,"Hylobates concolor (Harlan, 1826)",Hylobates,concolor,"(Harlan, 1826)",,
39775,Nomascus concolor,"Nomascus henrici de Pousargues, 1897",Nomascus,henrici,"de Pousargues, 1897",,
39775,Nomascus concolor,"Nomascus harlani Lesson, 1827",Nomascus,harlani,"Lesson, 1827",,
39775,Nomascus concolor,"Nomascus niger Ogilby, 1840",Nomascus,niger,"Ogilby, 1840",,
39775,Nomascus concolor,"Simia concolor Harlan, 1826",Simia,concolor,"Harlan, 1826",,
39896,Nomascus siki,"Hylobates concolor ssp. siki Delacour, 1951",Hylobates,concolor,,subspecies,"Delacour, 1951"
128073282,Nomascus gabriellae,"Hylobates gabriellae Thomas, 1909",Hylobates,gabriellae,"Thomas, 1909",,
41643,Nomascus hainanus,"Hylobates hainanus Thomas, 1892",Hylobates,hainanus,"Thomas, 1892",,
41643,Nomascus hainanus,"Nomascus nasutus ssp. hainanus (Thomas, 1892)",Nomascus,nasutus,,subspecies,"(Thomas, 1892)"
41642,Nomascus nasutus,"Hylobates nasutus Kunkel d'Herculais, 1884",Hylobates,nasutus,"Kunkel d'Herculais, 1884",,
2054,Arctocebus calabarensis,Arctocebus calabarensis calabarensis J.A. Smith (1860),Arctocebus,calabarensis calabarensis,J.A. Smith (1860),,
2054,Arctocebus calabarensis,"Perodicticus calabarensis J.A. Smith, 1860",Perodicticus,calabarensis,"J.A. Smith, 1860",,
163013860,Nycticebus menagensis,"Nycticebus menagensis ssp. philippinus Cabrera, 1908",Nycticebus,menagensis,,subspecies,"Cabrera, 1908"
163013860,Nycticebus menagensis,"Lemur menagensis Lydekker, 1893",Lemur,menagensis,"Lydekker, 1893",,
163013860,Nycticebus menagensis,"Nycticebus menagensis ssp. menagensis Lydekker, 1893",Nycticebus,menagensis,,subspecies,"Lydekker, 1893"
163013860,Nycticebus menagensis,"Nycticebus coucang ssp. menagensis Lydekker, 1893",Nycticebus,coucang,,subspecies,"Lydekker, 1893"
163017685,Nycticebus coucang,"Nycticebus brachycephalus Sody, 1949",Nycticebus,brachycephalus,"Sody, 1949",,
163017685,Nycticebus coucang,"Nycticebus buku Robinson, 1917",Nycticebus,buku,"Robinson, 1917",,
163017685,Nycticebus coucang,"Nycticebus coucang ssp. coucang (Boddaert, 1785)",Nycticebus,coucang,,subspecies,"(Boddaert, 1785)"
163017685,Nycticebus coucang,"Nycticebus insularis Robinson, 1917",Nycticebus,insularis,"Robinson, 1917",,
163017685,Nycticebus coucang,"Nycticebus malaiana Anderson, 1881",Nycticebus,malaiana,"Anderson, 1881",,
163017685,Nycticebus coucang,"Nycticebus natunae Stone & Rehn, 1902",Nycticebus,natunae,"Stone & Rehn, 1902",,
163017685,Nycticebus coucang,"Nycticebus sumatrensis Ludeking, 1867",Nycticebus,sumatrensis,"Ludeking, 1867",,
163017685,Nycticebus coucang,"Nycticebus tardigradus (Raffles, 1821)",Nycticebus,tardigradus,"(Raffles, 1821)",,
163017685,Nycticebus coucang,"Tardigradus coucang Boddaert, 1784",Tardigradus,coucang,"Boddaert, 1784",,
70609726,Pithecia monachus,"Simia monacha É. Geoffroy Saint-Hilaire, 1812",Simia,monacha,"É. Geoffroy Saint-Hilaire, 1812",,
41550,Plecturocebus modestus,"Callicebus modestus Lönnberg, 1939",Callicebus,modestus,"Lönnberg, 1939",,
41552,Plecturocebus caligatus,"Callithrix caligata Wagner, 1842",Callithrix,caligata,"Wagner, 1842",,
41552,Plecturocebus caligatus,"Callicebus caligatus (Wagner, 1842)",Callicebus,caligatus,"(Wagner, 1842)",,
41561,Plecturocebus bernhardi,"Callicebus bernhardi M. van Roosmalen, T. van Roosmalen &amp; R.A. Mittermeier, 2002",Callicebus,bernhardi,"M. van Roosmalen, T. van Roosmalen &amp; R.A. Mittermeier, 2002",,
39943,Callicebus nigrifrons,"Callicebus personatus ssp. nigrifrons (Spix, 1823)",Callicebus,personatus,,subspecies,"(Spix, 1823)"
39943,Callicebus nigrifrons,"Pithecia melanops (Vigors, 1829)",Pithecia,melanops,"(Vigors, 1829)",,
39943,Callicebus nigrifrons,"Callithrix nigrifrons Spix, 1823",Callithrix,nigrifrons,"Spix, 1823",,
39943,Callicebus nigrifrons,"Callithrix chlorocnemius (Lund, 1840)",Callithrix,chlorocnemius,"(Lund, 1840)",,
39943,Callicebus nigrifrons,"Callithrix crinicaudus (Lund, 1841)",Callithrix,crinicaudus,"(Lund, 1841)",,
39943,Callicebus nigrifrons,"Jacchus grandis (Lund, 1841)",Jacchus,grandis,"(Lund, 1841)",,
39943,Callicebus nigrifrons,"Callicebus personatus ssp. brunello (Thomas, 1913)",Callicebus,personatus,,subspecies,"(Thomas, 1913)"
41558,Plecturocebus brunneus,"Callicebus brunneus (Wagner, 1842)",Callicebus,brunneus,"(Wagner, 1842)",,
41560,Plecturocebus baptista,"Callicebus baptista Lönnberg, 1939",Callicebus,baptista,"Lönnberg, 1939",,
39928,Plecturocebus ornatus,"Callicebus cupreus ssp. ornatus (Gray, 1866)",Callicebus,cupreus,,subspecies,"(Gray, 1866)"
39928,Plecturocebus ornatus,"Callicebus ornatus (Gray, 1866)",Callicebus,ornatus,"(Gray, 1866)",,
39930,Callicebus melanochir,"Callicebus personatus ssp. melanochir Wied-Neuwied, 1820",Callicebus,personatus,,subspecies,"Wied-Neuwied, 1820"
3549,Plecturocebus dubius,"Callicebus dubius Hershkovitz, 1990",Callicebus,dubius,"Hershkovitz, 1990",,
3553,Plecturocebus oenanthe,"Callicebus oenanthe Thomas, 1924",Callicebus,oenanthe,"Thomas, 1924",,
3554,Plecturocebus olallae,"Callicebus olallae Lönnberg, 1939",Callicebus,olallae,"Lönnberg, 1939",,
43891,Chiropotes chiropotes,"Chiropotes israelita (Spix, 1823)",Chiropotes,israelita,"(Spix, 1823)",,
43892,Chiropotes utahickae,"Chiropotes satanas ssp. utahicki Hershkovitz, 1985",Chiropotes,satanas,,subspecies,"Hershkovitz, 1985"
43892,Chiropotes utahickae,"Chiropotes satanus Hershkovitz, 1985 ssp. utahicki",Chiropotes,satanus,"Hershkovitz, 1985",subspecies,
21488,Cephalopachus bancanus,"Tarsius natunensis Chasen, 1940",Tarsius,natunensis,"Chasen, 1940",,
21488,Cephalopachus bancanus,"Tarsius bancanus Horsfield, 1821",Tarsius,bancanus,"Horsfield, 1821",,
21489,Tarsius dentatus,"Tarsius dianae Niemitz, Nietsch, Warter & Rumpler, 1991",Tarsius,dianae,"Niemitz, Nietsch, Warter & Rumpler, 1991",,
162369551,Tarsius tarsier,"Lemur tarsier Erxleben, 1777",Lemur,tarsier,"Erxleben, 1777",,
162369551,Tarsius tarsier,"Tarsius buffonii Link, 1795",Tarsius,buffonii,"Link, 1795",,
162369551,Tarsius tarsier,"Tarsius daubentonii Fischer, 1804",Tarsius,daubentonii,"Fischer, 1804",,
162369551,Tarsius tarsier,"Tarsius macrotarsos Schreber, 1778",Tarsius,macrotarsos,"Schreber, 1778",,
162369551,Tarsius tarsier,"Tarsius pallassii É. Geoffroy Saint-.Hilaire, 1796",Tarsius,pallassii,"É. Geoffroy Saint-.Hilaire, 1796",,
162369551,Tarsius tarsier,"Tarsius podje Kerr, 1792",Tarsius,podje,"Kerr, 1792",,
162369551,Tarsius tarsier,"Tarsius spectrum (Pallas, 1779)",Tarsius,spectrum,"(Pallas, 1779)",,
162369551,Tarsius tarsier,"Tarsius spectrum Pallas, 1778",Tarsius,spectrum,"Pallas, 1778",,
21492,Carlito syrichta,"Tarsius carbonarius Heude, 1898",Tarsius,carbonarius,"Heude, 1898",,
21492,Carlito syrichta,"Tarsius fraterculus Miller, 1911",Tarsius,fraterculus,"Miller, 1911",,
21492,Carlito syrichta,"Tarsius philippinensis Meyer, 1894",Tarsius,philippinensis,"Meyer, 1894",,
21492,Carlito syrichta,"Simia syrichta Linnaeus, 1758",Simia,syrichta,"Linnaeus, 1758",,
21492,Carlito syrichta,"Tarsius syrichta (Linnaeus, 1758)",Tarsius,syrichta,"(Linnaeus, 1758)",,
43953,Leontocebus nigrifrons,"Saguinus fuscicollis ssp. nigrifrons (I. Geoffroy, 1851)",Saguinus,fuscicollis,,subspecies,"(I. Geoffroy, 1851)"
43953,Leontocebus nigrifrons,"Leontocebus fuscicollis ssp. nigrifrons (I. Geoffroy, 1851)",Leontocebus,fuscicollis,,subspecies,"(I. Geoffroy, 1851)"
19829,Leontocebus cruzlimai,"Saguinus fuscicollis ssp. cruzlimai Hershkovitz, 1966",Saguinus,fuscicollis,,subspecies,"Hershkovitz, 1966"
19826,Leontocebus leucogenys,"Saguinus fuscicollis ssp. leucogenys (Gray, 1866)",Saguinus,fuscicollis,,subspecies,"(Gray, 1866)"
43950,Leontocebus lagonotus,"Saguinus fuscicollis ssp. lagonotus (Jiménez de la Espada, 1870)",Saguinus,fuscicollis,,subspecies,"(Jiménez de la Espada, 1870)"
42693,Leontocebus fuscus,"Saguinus fuscicollis ssp. fuscus (Lesson, 1840)",Saguinus,fuscicollis,,subspecies,"(Lesson, 1840)"
42693,Leontocebus fuscus,"Saguinus fuscus (Lesson, 1840)",Saguinus,fuscus,"(Lesson, 1840)",,
43952,Leontocebus illigeri,"Saguinus fuscicollis ssp. illigeri (Pucheran, 1845)",Saguinus,fuscicollis,,subspecies,"(Pucheran, 1845)"
43952,Leontocebus illigeri,"Saguinus illigeri (Pucheran, 1845)",Saguinus,illigeri,"(Pucheran, 1845)",,
81237954,Cebus brunneus,"Cebus olivaceus ssp. brunneus Allen, 1914",Cebus,olivaceus,,subspecies,"Allen, 1914"
39793,Macaca ochreata,"Macaca ochreata ssp. ochreata (Ogilby, 1841)",Macaca,ochreata,,subspecies,"(Ogilby, 1841)"
12569,Macaca brunnescens,"Macaca ochreata ssp. brunnescens (Matschie, 1901)",Macaca,ochreata,,subspecies,"(Matschie, 1901)"
39813,Presbytis mitrata,"Presbytis melalophos ssp. mitrata Eschsholtz, 1821",Presbytis,melalophos,,subspecies,"Eschsholtz, 1821"
136912,Presbytis sumatranus,"Presbytis melalophos ssp. sumatranus (Müller &amp; Schlegel, 1841)",Presbytis,melalophos,,subspecies,"(Müller &amp; Schlegel, 1841)"
39816,Presbytis siberu,Presbytis potenziani  Chasen & Kloss 1928,Presbytis,potenziani ,Chasen & Kloss 1928 ,,
39816,Presbytis siberu,"Presbytis potenziani ssp. siberu (Chasen &amp; Kloss, 1928)",Presbytis,potenziani,,subspecies,"(Chasen &amp; Kloss, 1928)"
39810,Presbytis sabana,"Presbytis hosei ssp. sabana (Thomas, 1893)",Presbytis,hosei,,subspecies,"(Thomas, 1893)"
39810,Presbytis sabana,"Semnopithecus canicrus Miller, 1934",Semnopithecus,canicrus,"Miller, 1934",,
39872,Trachypithecus leucocephalus,"Trachypithecus poliocephalus ssp. leucocephalus Tan, 1955",Trachypithecus,poliocephalus,,subspecies,"Tan, 1955"
39848,Trachypithecus auratus,"Trachypithecus auratus ssp. auratus (É, Geoffroy, 1812)",Trachypithecus,auratus,,subspecies,"(É, Geoffroy, 1812)"
39890,Hylobates funereus,"Hylobates muelleri ssp. funereus I. Geoffroy, 1850",Hylobates,muelleri,,subspecies,"I. Geoffroy, 1850"
39889,Hylobates abbotti,"Hylobates cinereus ssp. abbotti Kloss, 1929",Hylobates,cinereus,,subspecies,"Kloss, 1929"
39889,Hylobates abbotti,"Hylobates muelleri ssp. abbotti Kloss, 1929",Hylobates,muelleri,,subspecies,"Kloss, 1929"
43946,Pithecia vanzolinii,"Pithecia irrorata ssp. vanzolinii Hershkovitz, 1987",Pithecia,irrorata,,subspecies,"Hershkovitz, 1987"
6553,Dicerorhinus sumatrensis,"Rhinoceros sumatrensis G. Fischer, 1814",Rhinoceros,sumatrensis,"G. Fischer, 1814",,
11186,Lama guanicoe,"Lama glama ssp. guanicoe (P.L.S. Müller, 1776)",Lama,glama,,subspecies,"(P.L.S. Müller, 1776)"
10032,Choeropsis liberiensis,"Hexaprotodon liberiensis (Morton, 1849)",Hexaprotodon,liberiensis,"(Morton, 1849)",,
6409,Dendrohyrax arboreus,"Hyrax arboreus A. Smith, 1827",Hyrax,arboreus,"A. Smith, 1827",,
9997,Heterohyrax brucei,"Heterohyrax chapini (Hatt, 1933)",Heterohyrax,chapini,"(Hatt, 1933)",,
9997,Heterohyrax brucei,"Heterohyrax antineae (Heim de Balsac & Begouen, 1932)",Heterohyrax,antineae,"(Heim de Balsac & Begouen, 1932)",,
9997,Heterohyrax brucei,"Hyrax brucei Gray, 1868",Hyrax,brucei,"Gray, 1868",,
1087,Neamblysomus gunningi,"Amblysomus gunningi (Broom, 1908)",Amblysomus,gunningi,"(Broom, 1908)",,
7994,Eremitalpa granti,"Chrysochloris granti Broom, 1907",Chrysochloris,granti,"Broom, 1907",,
3519,Calcochloris obtusirostris,"Chrysochloris obtusirostris Peters, 1851",Chrysochloris,obtusirostris,"Peters, 1851",,
1089,Neamblysomus julianae,"Amblysomus julianae Meester, 1972",Amblysomus,julianae,"Meester, 1972",,
4767,Calcochloris tytonis,"Chlorotalpa tytonis (Simonetta, 1968)",Chlorotalpa,tytonis,"(Simonetta, 1968)",,
4767,Calcochloris tytonis,"Amblysomus tytonis Simonetta, 1968",Amblysomus,tytonis,"Simonetta, 1968",,
41766,Procavia capensis,"Heterohyrax antineae Heim de Balsac & Bégouen, 1932",Heterohyrax,antineae,"Heim de Balsac & Bégouen, 1932",,
41766,Procavia capensis,"Cavia capensis Pallas, 1766",Cavia,capensis,"Pallas, 1766",,
41316,Amblysomus hottentotus,"Amblysomus iris Thomas & Schwann, 1905",Amblysomus,iris,"Thomas & Schwann, 1905",,
41504,Orycteropus afer,"Myrmecophaga capensis Gmelin, 1788",Myrmecophaga,capensis,"Gmelin, 1788",,
41504,Orycteropus afer,"Myrmecophaga afra Pallas, 1766",Myrmecophaga,afra,"Pallas, 1766",,
42660,Elephantulus fuscus,"Macroscelides fuscus Peters, 1852",Macroscelides,fuscus,"Peters, 1852",,
42659,Elephantulus fuscipes,"Macroscelides fuscipes Thomas, 1894",Macroscelides,fuscipes,"Thomas, 1894",,
42658,Elephantulus brachyrhynchus,"Macroscelides brachyrhynchus A. Smith, 1836",Macroscelides,brachyrhynchus,"A. Smith, 1836",,
40597,Huetia leucorhina,"Chlorotalpa leucorhina (Huet, 1885)",Chlorotalpa,leucorhina,"(Huet, 1885)",,
40597,Huetia leucorhina,"Calcochloris leucorhinus (Huet, 1885)",Calcochloris,leucorhinus,"(Huet, 1885)",,
40597,Huetia leucorhina,"Chrysochloris leucorhina Huet, 1885",Chrysochloris,leucorhina,"Huet, 1885",,
42664,Elephantulus rufescens,"Macroscelides rufescens Peters, 1878",Macroscelides,rufescens,"Peters, 1878",,
40596,Carpitalpa arendsi,"Chlorotalpa arendsi Lundholm, 1955",Chlorotalpa,arendsi,"Lundholm, 1955",,
42663,Elephantulus rozeti,"Macroscelides rozeti Duvernoy, 1833",Macroscelides,rozeti,"Duvernoy, 1833",,
42661,Elephantulus intufi,"Macroscelides intufi A. Smith, 1836",Macroscelides,intufi,"A. Smith, 1836",,
7136,Elephantulus edwardii,"Elephantulus edwardi (A. Smith, 1839) [orth. error]",Elephantulus,edwardi,"(A. Smith, 1839) [orth. error]",,
7136,Elephantulus edwardii,"Macroscelides edwardii A. Smith, 1839",Macroscelides,edwardii,"A. Smith, 1839",,
7138,Elephantulus rupestris,"Macroscelides rupestris A. Smith, 1831",Macroscelides,rupestris,"A. Smith, 1831",,
1587,Murexia naso,"Antechinus naso (Jentink, 1911)",Antechinus,naso,"(Jentink, 1911)",,
1587,Murexia naso,"Antechinus tafa Tate & Archbold, 1936",Antechinus,tafa,"Tate & Archbold, 1936",,
1587,Murexia naso,"Antechinus mayeri Tate, 1947 ssp. misim",Antechinus,mayeri,"Tate, 1947",subspecies,
1587,Murexia naso,"Antechinus tafa Tate & Archbold, 1941 ssp. centralis",Antechinus,tafa,"Tate & Archbold, 1941",subspecies,
1587,Murexia naso,"Phascogale naso Jentink, 1911",Phascogale,naso,"Jentink, 1911",,
1587,Murexia naso,"Phascomurexia naso Van Dyck, 2002",Phascomurexia,naso,"Van Dyck, 2002",,
1587,Murexia naso,"Murexia longicaudata Laurie, 1952 ssp. parva",Murexia,longicaudata,"Laurie, 1952",subspecies,
13931,Murexia rothschildi,"Paramurexia rothschildi Van Dyck, 2002",Paramurexia,rothschildi,"Van Dyck, 2002",,
1589,Murexia habbema,"Antechinus habbema Tate & Archbold, 1941",Antechinus,habbema,"Tate & Archbold, 1941",,
1589,Murexia habbema,"Antechinus hageni Laurie, 1952",Antechinus,hageni,"Laurie, 1952",,
1589,Murexia habbema,"Micromurexia habbema Van Dyck, 2002",Micromurexia,habbema,"Van Dyck, 2002",,
1591,Murexia melanurus,"Antechinus melanurus (Thomas, 1899)",Antechinus,melanurus,"(Thomas, 1899)",,
1591,Murexia melanurus,"Antechinus wilhelmina Tate, 1947",Antechinus,wilhelmina,"Tate, 1947",,
1591,Murexia melanurus,"Phascogale mayeri Dollman, 1930",Phascogale,mayeri,"Dollman, 1930",,
1591,Murexia melanurus,"Antechinus wilhemina Tate, 1947",Antechinus,wilhemina,"Tate, 1947",,
1591,Murexia melanurus,"Murexechinus melanurus Van Dyck, 2002",Murexechinus,melanurus,"Van Dyck, 2002",,
1591,Murexia melanurus,"Phascogale melanura Thomas, 1912 ssp. modesta",Phascogale,melanura,"Thomas, 1912",subspecies,
1591,Murexia melanurus,"Phascogale melanura Thomas, 1899 ssp. melanura",Phascogale,melanura,"Thomas, 1899",subspecies,
13930,Murexia longicaudata,"Phascogale murex Thomas, 1913",Phascogale,murex,"Thomas, 1913",,
13930,Murexia longicaudata,"Phascogale maxima Stein, 1932",Phascogale,maxima,"Stein, 1932",,
13930,Murexia longicaudata,"Phascogale murex Thomas, 1913 ssp. aspera",Phascogale,murex,"Thomas, 1913",subspecies,
16894,Phascolosorex dorsalis,"Phascolosorex whartoni Tate & Archbold, 1936",Phascolosorex,whartoni,"Tate & Archbold, 1936",,
16894,Phascolosorex dorsalis,"Phascolosorex brevicaudata Rothschild & Dollman, 1932",Phascolosorex,brevicaudata,"Rothschild & Dollman, 1932",,
16893,Phascolosorex doriae,"Phascolosorex pan Stein, 1932",Phascolosorex,pan,"Stein, 1932",,
16893,Phascolosorex doriae,"Phascolosorex nouhuysii Jentink, 1911",Phascolosorex,nouhuysii,"Jentink, 1911",,
16893,Phascolosorex doriae,"Phascolosorex umbrosa Dollman, 1930",Phascolosorex,umbrosa,"Dollman, 1930",,
14541,Neophascogale lorentzii,"Neophascogale lorentzi (Jentink, 1911) [orth. error]",Neophascogale,lorentzi,"(Jentink, 1911) [orth. error]",,
14541,Neophascogale lorentzii,"Phascogale rubrata Thomas, 1922",Phascogale,rubrata,"Thomas, 1922",,
14541,Neophascogale lorentzii,"Phascogale venusta Thomas, 1921",Phascogale,venusta,"Thomas, 1921",,
6265,Dasyuroides byrnei,"Dasycercus byrnei (Spencer, 1896)",Dasycercus,byrnei,"(Spencer, 1896)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904)",Phascogale,tapoatafa,"(Thomas, 1904)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904) ssp. pirata",Phascogale,tapoatafa,"(Thomas, 1904)",subspecies,
16138,Parantechinus apicalis,"Phascogale apicalis Gray, 1842",Phascogale,apicalis,"Gray, 1842",,
136839,Myoictis wallacei,"Myoictis wallacii Gray, 1858",Myoictis,wallacii,"Gray, 1858",,
40636,Pseudantechinus bilarni,"Parantechinus bilarni (Johnson, 1954)",Parantechinus,bilarni,"(Johnson, 1954)",,
6266,Dasycercus cristicauda,"Dasycercus hillieri (Thomas, 1905)",Dasycercus,hillieri,"(Thomas, 1905)",,
6266,Dasycercus cristicauda,"Chaetocercus cristicauda Krefft, 1867",Chaetocercus,cristicauda,"Krefft, 1867",,
6267,Dasycercus blythi,"Dasycerus hillieri (Thomas, 1905)",Dasycerus,hillieri,"(Thomas, 1905)",,
6299,Dasyurus albopunctatus,"Satanellus albopunctatus (Schlegel, 1880)",Satanellus,albopunctatus,"(Schlegel, 1880)",,
6301,Dasyurus spartacus,"Satanellus spartacus (Van Dyck, 1987)",Satanellus,spartacus,"(Van Dyck, 1987)",,
6296,Dasyurus viverrinus,"Satanellus viverrinus (Shaw, 1800)",Satanellus,viverrinus,"(Shaw, 1800)",,
6296,Dasyurus viverrinus,"Didelphis viverrina Shaw, 1800",Didelphis,viverrina,"Shaw, 1800",,
6295,Dasyurus hallucatus,"Satanellus hallucatus (Gould, 1842)",Satanellus,hallucatus,"(Gould, 1842)",,
20293,Sminthopsis psammophila,"Antechinomys psammophila (Spencer, 1895)",Antechinomys,psammophila,"(Spencer, 1895)",,
20290,Sminthopsis douglasi,"Antechinomys douglasi (Archer, 1979)",Antechinomys,douglasi,"(Archer, 1979)",,
41510,Sminthopsis griseoventer,Sminthopsis griseoventer ssp. nova,Sminthopsis,griseoventer,,subspecies,
21866,Thylacinus cynocephalus,"Didelphis cynocephala Harris, 1808",Didelphis,cynocephala,"Harris, 1808",,
