internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
861,Allactodipus bobrinskii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactodipus,bobrinskii,,,,,"Kolesnikov, 1937",
875,Allocricetulus eversmanni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,eversmanni,,,,,"(Brandt, 1859)",
949,Alticola argentatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,argentatus,,,,,"(Severtzov, 1879)",Specimens mapped from Nei Mongol are probably <i>Alticola semicanus</i> (Smith and Xie 2008).
951,Alticola lemminus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,lemminus,,,,,"(Miller, 1898)",Will be transferred to family Cricetidae.
952,Alticola macrotis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,macrotis,,,,,"(Radde, 1862)",Will be transferred to family Cricetidae.
953,Alticola montosa,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,montosa,,,,,"(True, 1894)",
954,Alticola roylei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,roylei,,,,,"Gray, 1842",
955,Alticola semicanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,semicanus,,,,,"(G.M. Allen, 1924)",Will be transferred to family Cricetidae.
956,Alticola stoliczkanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,stoliczkanus,,,,,"(Blanford, 1875)",<i>A. stracheyi</i> is considered to be conspecific.
958,Alticola strelzowi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,strelzowi,,,,,"(Kastschenko, 1899)",Subgenus <i>Platycranius</i>. Citations and synonyms are discussed by Pavlinov and Rossolimo (1987) and Gromov and Erbajeva (1995).
1137,Ametrida centurio,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,centurio,,,,,"Gray, 1847",Includes <i>minor</i>.
1265,Andalgalomys pearsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,pearsoni,,,,,"(Myers, 1977)",
1271,Andinomys edax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,edax,,,,,"Thomas, 1902",This taxon could be a composite of two biological species.
1307,Anisomys imitator,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anisomys,imitator,,,,,"Thomas, 1904","There have been no detailed taxonomic studies of <i>Anisomys imitator</i>, and this taxon may represent several species. Kris Helgen (pers. comm.), however, has looked at specimens and is satisfied that it is a single species."
1550,Anomalurus derbianus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,derbianus,,,,,"(Gray, 1842)",<i>Anomalurus derbianus</i> probably represents a complex of several similar species. Further studies are needed to clarify the taxonomic status of populations currently allocated to this species.
1559,Anonymomys mindorensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anonymomys,mindorensis,,,,,"Musser, 1981",
1676,Antidorcas marsupialis,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Antidorcas,marsupialis,,,,,"(Zimmermann, 1780)","Meester et al. (1986) listed three subspecies: <em>A</em>. <em>m</em>. <em>marsupialis</em> from the southern part of the range; <em>A</em>. <em>m</em>. <em>hofmeyri</em> from Botswana, Namibia and the Northern Cape; and <em>A</em>. <em>m</em>. <em>angolensis</em> from Angola. While the subspecies distinction is debated, morphometric data reveal a difference in size between Springbok occurring on either sides of the Orange and Vaal Rivers, which is evidence for maintaining subspecies status (Peters &amp; Brink 1992). Further taxonomic research is thus needed to determine the status of two distinct ecotypes from the north (Kalahari region) and the south (Karoo region)."
1677,Antilocapra americana,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,,,,,"(Ord, 1815)","<em>Antilocapra americana</em> is sometimes included in the family Bovidae along with other antelopes, but was restored to separate family status by Janis and Scott (1987); see also Grubb (2005). Five subspecies have been named but only three are commonly recognized: American Pronghorn (<em>A. a. americana</em>), Sonoran Pronghorn (<em>A. a. sonoriensis</em>), and Baja California Pronghorn (<em>A. a. peninsularis</em>) with most animals belonging to the nominate subspecies (Byers 2011). Mitochondrial DNA analyses since the early 1990s support the idea of clines within a wide-ranging species rather than separate subspecies (O’Gara and Yoakum 2004)."
1869,Aplodontia rufa,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,,,,,"(Rafinesque, 1817)","Helgen (in Wilson and Reeder 2005) applied the common name ""Sewellel"" to this species."
1888,Apodemus agrarius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,agrarius,,,,,"(Pallas, 1771)",
1890,Apodemus chevrieri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,chevrieri,,,,,"(Milne-Edwards, 1868)",This species was formerly considered a subspecies of <i>A. agraius</i> (Smith and Xie 2008).
1891,Apodemus draco,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,draco,,,,,"(Barrett-Hamilton, 1900)",Requires taxonomic review (Musser and Carleton 2005).
1896,Apodemus hyrcanicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,hyrcanicus,,,,,"Vorontsov, Boyeskorov &amp; Mezhzherin, 1992",
1897,Apodemus latronum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,latronum,,,,,"Thomas, 1911",This species was treated as a subspecies of <i>Apodemus draco</i> by Feng <i>et al.</i> (1986). Liu <i>et al.</i> (2004) showed that there is considerable differentiation between <i>A. latronum</i> and <i>A. draco</i>.
1899,Apodemus peninsulae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,peninsulae,,,,,"(Thomas, 1907)",
1900,Apodemus ponticus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,ponticus,,,,,"Sviridenko, 1936","It is very probable that <em>Apodemus ponticus</em> and <em>A. flavicollis</em> are conspecific, and that their recognition as different species arose because the Cold War prevented comparison of populations on either side of the Iron Curtain (B. Kryštufek and V. Vohralik pers. comm. 2006). <em>A. ponticus</em> was reported by Russian authors from the Caucasus and Transcaucasia. Authors who studied <em>Apodemus</em> from most northeastern Turkey (close to the Georgian border) did not find any difference between these populations and other Turkish populations of <em>A. flavicollis</em> (Frynta <em>et al.</em> 2001, Macholan <em>et al.</em> 2001; B. Kryštufek unpubl. data). Individuals captured on the Turkey-Georgia border formed fertile hybrids with <em>A. flavicollis</em> from Austria (Steiner 1978). Thus, the range of <em>ponticus</em> is arbitrarily defined by political borders: populations from the extreme NE Turkey (close to Georgian border) are classified as <em>flavicollis</em>, those across the border as <em>ponticus</em>. If the Asiatic phylogroup of <em>A. flavicollis</em> is indeed an independent species, than <em>arianus</em> predates all other names, including <em>ponticus</em> (B. Kryštufek pers. comm. 2006).<br/><br/>The Mammal Diversity Database (ASM 2022) currently retains both species as valid."
1905,Apodemus uralensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,uralensis,,,,,"(Pallas, 1811)",This taxon is often confused with <i>A. sylvaticus</i>.
1912,Apomys insignis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,insignis,,,,,"Mearns, 1905",
1913,Apomys littoralis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,littoralis,,,,,"(Sanborn, 1952)",Included within <em>Apomys abrae hylocetes</em> group by Musser (1982). This species is known by a juvenile holotype with damaged skull from Mindanao and several referred series from Leyte and nearby smaller islands (Heaney <em>et al</em>. 1998).
1917,Apomys gracilirostris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,gracilirostris,,,,,"Ruedas, 1995","The species <em>Apomys gracilirostris</em> is not mentioned in Wilson and Reeder (1993), but is in Nowak (1999)."
2145,Arvicanthis blicki,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,blicki,,,,,"Frick, 1914",
2147,Arvicanthis niloticus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,niloticus,,,,,"(É. Geoffroy, 1803)",
2148,Arvicanthis neumanni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Arvicanthis,neumanni,,,,,"Matschie, 1894",<i>Arvicanthis neumanni</i> probably represents a complex of at least two similar species (the other name included here is <i>A. somalicus</i>). Further studies are needed to clarify the taxonomic status of populations currently allocated to this species.
2274,Atelerix frontalis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Atelerix,frontalis,,,,,"A. Smith, 1831",Synonym = <i>Erinaceus frontalis</i>.
2275,Atelerix sclateri,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Atelerix,sclateri,,,,,"Anderson, 1895",Additional taxonomic studies might reveal this taxon to be a subspecies of <i>Atelerix albiventris</i> (Hutterer 2005).
2353,Atherurus africanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Atherurus,africanus,,,,,"Gray, 1842",
2396,Loxodontomys micropus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Loxodontomys,micropus,,,,,"(Waterhouse, 1837)",The population on Chiloe Island may be distinct and deserves further taxonomic research (B. Patterson pers. comm.).
2397,Auliscomys pictus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,pictus,,,,,"(Thomas, 1884)",Will be transferred to family Cricetidae.
2398,Auliscomys sublimis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Auliscomys,sublimis,,,,,"(Thomas, 1900)",There are two subspecies (N. Bernal and H. Zeballos pers. comm.).
2465,Baiomys musculus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Baiomys,musculus,,,,,"(Merriam, 1892)",Will be transferred to family Cricetidae.
2466,Baiomys taylori,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Baiomys,taylori,,,,,"(Thomas, 1887)",Will be transferred to family Cricetidae.
2540,Bandicota bengalensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,bengalensis,,,,,"(Gray, 1835)",
2541,Bandicota indica,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,indica,,,,,"(Bechstein, 1800)",
2542,Bandicota savilei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bandicota,savilei,,,,,"Thomas, 1916","Aplin <i>et al</i>. (2003) described external morphological criteria for distinguishing <i>B. indica</i> from <i>B. savilei</i>, based upon large samples collected in sympatry in Cambodia and Viet Nam. Populations in Myanmar, attributable to <i>savilei</i>, appear to be genetically distinct from those in the neighbouring part of the range for which the available name would be <i>curtata</i> (K. Aplin pers. comm.)."
2642,Batomys dentatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Batomys,dentatus,,,,,"Miller, 1911",
2676,Beamys hindei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Beamys,hindei,,,,,"Thomas, 1909",We follow Happold (in press) by including <i>Beamys major</i> within <i>B. hindei</i>.
2767,Berylmys berdmorei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,berdmorei,,,,,"(Blyth, 1851)",The taxonomic status of southern Viet Nam species would benefit from further review.
2768,Berylmys bowersi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Berylmys,bowersi,,,,,"(Anderson, 1879)",Requires taxonomic revision (Musser and Carleton 2005).
2787,Bettongia tropica,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,tropica,,,,,"Wakefield, 1967",Groves in Wilson and Reeder (1993) considered this to be a synonym of <em>B. penicillata</em>. See Nowak (1999) for other arguments. The Australasian Marsupial SG maintain this as a good species (Andrew Burbidge pers. comm).
2802,Bibimys labiosus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Bibimys,labiosus,,,,,"(Winge, 1887)",Will be transferred to family Cricetidae.
2816,Biswamoyopterus biswasi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Biswamoyopterus,biswasi,,,,,"Saha, 1981",
2827,Blarinomys breviceps,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Blarinomys,breviceps,,,,,"(Winge, 1887)",Silva <i>et al.</i> (2003) have suggested that <i>B. breviceps</i> is extinct at the type locality and confined to the more mesic Atlantic Forest zone.
2857,Necromys amoenus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,amoenus,,,,,"(Thomas, 1900)",
2858,Necromys lactens,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,lactens,,,,,"(Thomas, 1918)",
2862,Necromys temchuki,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,temchuki,,,,,"(Massoia, 1982)",This taxonomic validity of this species should be reviewed.
2893,Boselaphus tragocamelus,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Boselaphus,tragocamelus,,,,,"(Pallas, 1766)",
2957,Brachiones przewalskii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Brachiones,przewalskii,,,,,"(Büchner, 1889)",
3333,Bunomys prolatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,prolatus,,,,,"Musser, 1991",
3592,Callosciurus albescens,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,albescens,,,,,"(Bonhote, 1901)",Corbet and Hill (1992) considered <em>albescens</em> as a subspecies of <em>Callosciurus notatus</em>.
3600,Callosciurus notatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callosciurus,notatus,,,,,"(Boddaert, 1785)",
3611,Calomys callosus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,callosus,,,,,"(Rengger, 1830)",The taxonomy of this species is in need of revision (J. Dunnum pers. comm.). <i>C. callosus</i> is the species inhabiting the Chaco and associated habitats in southeastern Bolivia (Salazar-Bravo <i>et al</i>. 2003). The populations of Bolivia (Beni) could be a different and unknown species (G. D'Elia  pers. comm.)
3612,Calomys hummelincki,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,hummelincki,,,,,"(Husson, 1960)","There appear to be no genetic differences between the northern and southern Venezuelan populations (Martino <em>et al</em>. 2000, Martino and Capanna 2002)."
3613,Calomys laucha,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,laucha,,,,,"(Fischer, 1814)",The records found in Uruguay should be taxonomically reviewed (G. D'Elias pers. comm.).
3614,Calomys lepidus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,lepidus,,,,,"(Thomas, 1884)",Will be transferred to family Cricetidae.
3615,Calomys musculinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,musculinus,,,,,"(Thomas, 1913)","Included in <i>C. laucha</i> by Hershkovitz (1962) but morphological and karyotypic evidence supports its specific status (Corti <i>et al.</i> 1987). Synonymy follows Massoia <i>et al.</i> (1968) and Contreras and Rosi (1980), who considered <i>murillus</i> a subspecies of <i>C. musculinus</i>; others have treated the former as a species (Reig 1986). In the molecular study of Salazar-Bravo <i>et al.</i> (2001), it is noteworthy that their sample of <i>C. musculinus</i> from Buenos Aires Province, presumably referable to <i>murillus</i> proper (type locality La Plata, Buenos Aires Prov.), was genetically like population samples drawn from NW Argentina, presumably referable to musculinus proper. Until the issue can be substantively resolved, we continue to view <i>murillus</i> as a subjective synonym. Further research into taxonomic issues is necessary."
3616,Calomys sorellus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,sorellus,,,,,"(Thomas, 1900)","This is a species complex, which requires further taxonomic studies."
3617,Calomys tener,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,tener,,,,,"(Winge, 1887)",Will be transferred to family Cricetidae.
3618,Calomyscus bailwardi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CALOMYSCIDAE,Calomyscus,bailwardi,,,,,"Thomas, 1905","There are records attributed to <i>C. bailwardi</i> in far southeastern Turkey (Hakkari Province), however these were identified prior to revision of the genus and must be verified (M. Sozen pers. comm.)."
3619,Calomyscus baluchi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CALOMYSCIDAE,Calomyscus,baluchi,,,,,"Thomas, 1920",
3620,Calomyscus hotsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CALOMYSCIDAE,Calomyscus,hotsoni,,,,,"Thomas, 1920",
3759,Cannomys badius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Cannomys,badius,,,,,"(Hodgson, 1841)",Morphological variation within this species suggests that a taxonomic revision would be useful.
3917,Carpomys melanurus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Carpomys,melanurus,,,,,"Thomas, 1895",
4327,Chaetodipus artus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,artus,,,,,"(Osgood, 1900)",Synonym = <i>Perognathus artus</i>.
4328,Chaetodipus baileyi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,baileyi,,,,,"Merriam, 1894",Includes subspecies <i>C. b. baileyi</i> and <i>C. b. domensis</i>. Excludes subspecies now assigned to <i>C. rudinoris</i> (Riddle <i>et al.</i> 2000).
4329,Chaetodipus californicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,californicus,,,,,"(Merriam, 1889)",
4333,Chaetodipus hispidus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,hispidus,,,,,"(Baird, 1858)",
4334,Chaetodipus intermedius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,intermedius,,,,,"(Merriam, 1889)",
4335,Chaetodipus nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,nelsoni,,,,,"(Merriam, 1894)",
4336,Chaetodipus penicillatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,penicillatus,,,,,"Woodhouse, 1852",<i>C. lineatus</i> is probably conspecific with <i>C. penicillatus</i> (Wilson and Reeder 1993). Two subspecies listed in Wilson and Ruff (1999) (<i>C. p. eremicus</i> and <i>C. p. atrodorsalis</i>; 1999) are accepted by some authorities to represent a separate species (<i>C. eremicus eremicus</i> and <i>C. e. atrodorsalis</i>; see references in Mantooth and Best 2005b).
4338,Chaetodipus spinatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,spinatus,,,,,"(Merriam, 1889)",
4603,Chelemys macronyx,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chelemys,macronyx,,,,,"(Thomas, 1894)","Included as a subspecies of <i>C. megalonyx</i> by Mann (1978) and Tamayo and Frassinetti (1980); recognized as species by Osgood (1943) and Pearson (1984, 1995). Osgood (1943) designated the skin of <i>Notiomys connectens</i> as the holotype of this composite specimen (skull an <i>Abrothrix</i>) and synonymized it with <i>macronyx vestitus</i>."
4658,Chionomys gud,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,gud,,,,,"(Satunin, 1909)",
4659,Chionomys syriacus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,syriacus,,,,,"(Brants, 1827)","The name <em>Chionomys nivalis</em> was until recently used for the European Snow Vole, but the re-examination of the type-specimen under the nomenclatural principle of priority showed that the valid name combination is <em>Chionomys syriacus</em> (Brants, 1827) which predates <em>C. nivalis</em> (Martins, 1842) (see Kryštufek&#160;<em>et al.</em> 2021)."
4660,Chionomys roberti,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,roberti,,,,,"(Thomas, 1906)",
4669,Chiromyscus chiropus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiromyscus,chiropus,,,,,"(Thomas, 1891)","The species is very similar to <i>Niviventer langbianis</i>, but has nails instead of claws on each big toe (Musser and Carleton 2005)."
4679,Chiropodomys calamianensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,calamianensis,,,,,"(Taylor, 1934)",
4680,Chiropodomys gliroides,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,gliroides,,,,,"(Blyth, 1856)",
4681,Chiropodomys karlkoopmani,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,karlkoopmani,,,,,"Musser, 1979",
4683,Chiropodomys muroides,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,muroides,,,,,"Medway, 1965",This species is the smallest in body size of any known species of <em>Chiropodomys</em>; its closest phylogenetic allies may be <em>C. gliroides</em> and <em>C. pusillus</em> (Musser and Carleton 2005).
4684,Chiropodomys pusillus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,pusillus,,,,,"Thomas, 1893","Thomas described <i>pusillus</i> as a species, but Musser (1979) treated it as a distinctive subspecies of <i>C. gliroides</i>. However, the few known specimens of <i>pusillus</i> represent a population of small-bodied mice in which the range of variation of most dimensions are outside of the range recorded for all other samples of <i>C. gliroides</i>."
4803,Abrothrix andinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Abrothrix,andinus,,,,,"(Philippi, 1858)","Formerly included in Muridae and evaluated in the1996 Red List as <em>Chroeomys andinus</em>. Generic synonyms include <em>Akodon</em> (Phillipi, 1858) and <em>Chroeomys</em> (Phillipi, 1858). Species synonyms include <em>cinnamomea</em> (Philippi, 1896); <em>dolichonyx</em> (Philippi, 1896); <em>gossei</em> (Thomas, 1920); <em>jucundus</em> (Thomas, 1913); and <em>polius</em> Osgood, 1944. <em>A. a. dolichonyx</em> has been suggested as a subspecies for Bolivian populations (Anderson 1997)."
4972,Clethrionomys centralis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Clethrionomys,centralis,,,,,"(G.S. Miller, 1906)",
5151,Colomys goslingi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Colomys,goslingi,,,,,"Thomas &amp; Wroughton, 1907",<i>Colomys goslingi</i> possibly represents a complex of several similar species. Further studies are needed to clarify the taxonomic status of populations currently allocated to this species.
5221,Congosorex polli,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Congosorex,polli,,,,,"(Heim de Balsac &amp; Lamotte, 1956)","Nowak (1999) considered <em>Congosorex</em> to be a subgenus of <em>Myosorex</em> and that <em>Congosorex polli</em> is therefore valid as <em>Myosorex polli</em>. Rainer Hutterer notes that the status of <em>Congosorex</em>, <em>Myosorex</em>, and <em>Surdisorex</em> as separate genera is confirmed and defined (in litt. 2002)."
5501,Crateromys paulus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crateromys,paulus,,,,,"Musser &amp; Gordon, 1981",
5512,Madromys blanfordi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Madromys,blanfordi,,,,,"(Thomas, 1881)",
5513,Cremnomys cutchicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cremnomys,cutchicus,,,,,"Wroughton, 1912","Agrawal (2000) considered all the subspecies listed by Ellerman (1961) as not being different from one another based on studies carried out on the specimens present with Zoological Survey of India and Bombay Natural History Society and synonymized them with <i>Cremnomys cutchicus</i> Wroughton, 1912."
5521,Cricetomys emini,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Cricetomys,emini,,,,,"Wroughton, 1910",This species is most likely a species complex (E. van der Straaten pers. comm.). We follow Happold (in press) by including <i>Cricetomys kivuensis</i> in <i>C. emini</i>.
5523,Urocricetus alticola,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Urocricetus,alticola,,,,,"(O. Thomas, 1917)",
5524,Cricetulus barabensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,barabensis,,,,,"(Pallas, 1773)",
5526,Cricetulus longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,longicaudatus,,,,,"(Milne-Edwards, 1867)",
5527,Cricetulus sokolovi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,sokolovi,,,,,"Orlov &amp; Malygin, 1988",<i>Cricetulus sokolovi</i> was elevated to species status based on chromosomal and pelage traits (Musser and Carleton 2005). It was formerly attributed to <i>C. barabensis obscurus</i> (Smith and Xie 2008).
5528,Nothocricetulus migratorius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nothocricetulus,migratorius,,,,,"(Pallas, 1773)",
5558,Crocidura ansellorum,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,ansellorum,,,,,"Hutterer &amp; Dippenaar, 1987",
5559,Crocidura baileyi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,baileyi,,,,,"Osgood, 1936",
5562,Crocidura crenata,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,crenata,,,,,"Brosset, DuBost &amp; Heim de Balsac, 1965",
5565,Crocidura eisentrauti,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,eisentrauti,,,,,"Heim de Balsac, 1957",
5567,Crocidura grassei,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,grassei,,,,,"Brosset, Dubost &amp; Heim de Balsac, 1965",
5568,Crocidura kivuana,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,kivuana,,,,,"Heim de Balsac, 1968",
5569,Crocidura lanosa,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,lanosa,,,,,"Heim de Balsac, 1968",
5571,Crocidura longipes,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,longipes,,,,,"Hutterer &amp; Happold, 1983",No material collected since the type was collected in 1967.
5572,Crocidura lucina,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,lucina,,,,,"Dippenaar, 1980",
